state,date,faac,share_derivation_13,geo_zone,year
Akwa Ibom,2012-10-01,16669028770.56,NA,South South,2012
Akwa Ibom,2012-11-01,23989389306.48,NA,South South,2012
Akwa Ibom,2012-12-01,29098313673.67,NA,South South,2012
Akwa Ibom,2013-01-01,23514256364.54,NA,South South,2013
Akwa Ibom,2013-02-01,17382680719.43,NA,South South,2013
Akwa Ibom,2013-03-01,32444152906.67,NA,South South,2013
Akwa Ibom,2013-04-01,25505457046.2,NA,South South,2013
Akwa Ibom,2013-05-01,25793770042.9,NA,South South,2013
Akwa Ibom,2013-06-01,23859635697.52,NA,South South,2013
Akwa Ibom,2013-07-01,25406627006.93,NA,South South,2013
Akwa Ibom,2013-08-01,18654251940.29,NA,South South,2013
Akwa Ibom,2013-09-01,26202835440.23,NA,South South,2013
Akwa Ibom,2013-10-01,22960087477.32,NA,South South,2013
Akwa Ibom,2013-11-01,28038556664.18,NA,South South,2013
Akwa Ibom,2013-12-01,24929791371.44,NA,South South,2013
Akwa Ibom,2014-01-01,20735321385.77,NA,South South,2014
Akwa Ibom,2014-02-01,21187070622.29,NA,South South,2014
Akwa Ibom,2014-03-01,20765557492.92,NA,South South,2014
Akwa Ibom,2014-04-01,22564139558.39,NA,South South,2014
Akwa Ibom,2014-05-01,22360538098.65,NA,South South,2014
Akwa Ibom,2014-06-01,24753452366.12,NA,South South,2014
Akwa Ibom,2014-07-01,24209115597.1,NA,South South,2014
Akwa Ibom,2014-08-01,20890916020.49,NA,South South,2014
Akwa Ibom,2014-09-01,20203736759.71,NA,South South,2014
Akwa Ibom,2014-10-01,21046756509.15,NA,South South,2014
Akwa Ibom,2014-11-01,18976318462.32,NA,South South,2014
Akwa Ibom,2014-12-01,21365645130.54,NA,South South,2014
Akwa Ibom,2015-01-01,19388949088.51,NA,South South,2015
Akwa Ibom,2015-02-01,15099523932.01,NA,South South,2015
Akwa Ibom,2015-03-01,19074402626.96,NA,South South,2015
Akwa Ibom,2015-04-01,13806440977.24,NA,South South,2015
Akwa Ibom,2015-05-01,10192336103.69,NA,South South,2015
Akwa Ibom,2015-06-01,12109436569.88,NA,South South,2015
Akwa Ibom,2015-07-01,18175010722.86,NA,South South,2015
Akwa Ibom,2015-08-01,13367661397.29,NA,South South,2015
Akwa Ibom,2015-09-01,12025169274.22,NA,South South,2015
Akwa Ibom,2015-10-01,11368694333.88,NA,South South,2015
Akwa Ibom,2015-11-01,9949238091.37,NA,South South,2015
Akwa Ibom,2015-12-01,9405496717.34,NA,South South,2015
Akwa Ibom,2016-01-01,10745898891.41,NA,South South,2016
Akwa Ibom,2016-02-01,8556683831.8,NA,South South,2016
Akwa Ibom,2016-03-01,8945542072.36,NA,South South,2016
Akwa Ibom,2016-04-01,8268425533.13,NA,South South,2016
Akwa Ibom,2016-05-01,6567421599.39,NA,South South,2016
Akwa Ibom,2016-06-01,6847573681.87,NA,South South,2016
Akwa Ibom,2016-07-01,9161091074.34,NA,South South,2016
Akwa Ibom,2016-08-01,11264224023.76,NA,South South,2016
Akwa Ibom,2016-09-01,13854814393.37,NA,South South,2016
Akwa Ibom,2016-10-01,8716467667.69,NA,South South,2016
Akwa Ibom,2016-11-01,6132764937.76,NA,South South,2016
Akwa Ibom,2016-12-01,5375206523.92,NA,South South,2016
Akwa Ibom,2017-01-01,9124129943.66,NA,South South,2017
Akwa Ibom,2017-02-01,13084006002.39,NA,South South,2017
Akwa Ibom,2017-03-01,12667764008.75,NA,South South,2017
Akwa Ibom,2017-04-01,13612312700.24,NA,South South,2017
Akwa Ibom,2017-05-01,11092130060.2,NA,South South,2017
Akwa Ibom,2017-06-01,9313025112.09,NA,South South,2017
Akwa Ibom,2017-07-01,11968550165.01,NA,South South,2017
Akwa Ibom,2017-08-01,9969807452.97,NA,South South,2017
Akwa Ibom,2017-09-01,12947920492.19,NA,South South,2017
Akwa Ibom,2017-10-01,12933870220.62,NA,South South,2017
Akwa Ibom,2017-11-01,13168151632.1,NA,South South,2017
Akwa Ibom,2017-12-01,13733277992.61,NA,South South,2017
Akwa Ibom,2018-01-18,16558936769.51,NA,South South,2018
Akwa Ibom,2018-02-18,16339570154.83,NA,South South,2018
Akwa Ibom,2018-03-18,17981942660.4,NA,South South,2018
Akwa Ibom,2018-04-18,17216170708.3,NA,South South,2018
Akwa Ibom,2018-05-18,15241956856.41,NA,South South,2018
Akwa Ibom,2018-06-18,16862560303.33,NA,South South,2018
Akwa Ibom,2018-07-18,14013275519.12,NA,South South,2018
Akwa Ibom,2018-08-18,15646011863.12,NA,South South,2018
Akwa Ibom,2018-09-01,17115551322.73,NA,South South,2018
Akwa Ibom,2018-10-01,19437250779.61,NA,South South,2018
Akwa Ibom,2018-11-01,18462447388.21,NA,South South,2018
Akwa Ibom,2018-12-01,17489398194.42,NA,South South,2018
Akwa Ibom,2019-01-01,14456957512.99,NA,South South,2019
Akwa Ibom,2019-02-01,14513722253.25,NA,South South,2019
Akwa Ibom,2019-03-01,15319797818.86,NA,South South,2019
Akwa Ibom,2019-04-01,14750827946.26,NA,South South,2019
Akwa Ibom,2019-05-01,14060495671.3,NA,South South,2019
Akwa Ibom,2019-06-01,13207559635.83,NA,South South,2019
Akwa Ibom,2019-07-01,12997645754.05,NA,South South,2019
Akwa Ibom,2019-08-01,14912830213.6,NA,South South,2019
Akwa Ibom,2019-09-01,14061108720.28,NA,South South,2019
Akwa Ibom,2019-10-01,14875461992.42,NA,South South,2019
Akwa Ibom,2019-11-01,14046323570.92,NA,South South,2019
Akwa Ibom,2019-12-01,14772806184.71,NA,South South,2019
Akwa Ibom,2020-01-01,15112298251.03,NA,South South,2020
Akwa Ibom,2020-02-01,12966616420.55,NA,South South,2020
Akwa Ibom,2020-03-01,12530035039.69,NA,South South,2020
Akwa Ibom,2020-04-01,15958620851.32,NA,South South,2020
Akwa Ibom,2020-05-01,11222671346.33,NA,South South,2020
Akwa Ibom,2020-06-01,11365257230.05,NA,South South,2020
Akwa Ibom,2020-07-01,9882221183.07,NA,South South,2020
Akwa Ibom,2020-08-01,13273121093.86,NA,South South,2020
Akwa Ibom,2020-09-01,10334320966.27,NA,South South,2020
Akwa Ibom,2020-10-01,12316725455.12,NA,South South,2020
Akwa Ibom,2020-11-01,10824121621.9,NA,South South,2020
Akwa Ibom,2020-12-01,10479861810.89,NA,South South,2020
Akwa Ibom,2021-01-01,10324664068.28,NA,South South,2021
Akwa Ibom,2021-02-01,10666404992.67,NA,South South,2021
Akwa Ibom,2021-03-01,9456109292,NA,South South,2021
Akwa Ibom,2021-04-01,11272612095,NA,South South,2021
Akwa Ibom,2021-05-01,11176099428,NA,South South,2021
Akwa Ibom,2021-06-01,9555322094,NA,South South,2021
Akwa Ibom,2021-07-01,13430973483,NA,South South,2021
Akwa Ibom,2021-08-01,14875268410,NA,South South,2021
Akwa Ibom,2021-09-01,10864620172.78,NA,South South,2021
Akwa Ibom,2021-10-01,15608291011.83,NA,South South,2021
Akwa Ibom,2021-11-01,8953239728.37,NA,South South,2021
Akwa Ibom,2021-12-01,14083568333.52,NA,South South,2021
Akwa Ibom,2022-01-01,11669297935.11,NA,South South,2022
Akwa Ibom,2022-02-01,17116693874.71,NA,South South,2022
Akwa Ibom,2022-03-01,14571770017.43,NA,South South,2022
Akwa Ibom,2022-04-01,20951826607.22,NA,South South,2022
Akwa Ibom,2022-05-01,20209921717.97,NA,South South,2022
Akwa Ibom,2022-06-01,19541455819.97,NA,South South,2022
Akwa Ibom,2022-07-01,27192866140.68,NA,South South,2022
Akwa Ibom,2022-08-01,26186964527,NA,South South,2022
Akwa Ibom,2022-09-01,21958419667,NA,South South,2022
Akwa Ibom,2022-10-01,34209049572,NA,South South,2022
Akwa Ibom,2022-11-01,22198431471,NA,South South,2022
Akwa Ibom,2022-12-01,41237657264,NA,South South,2022
Akwa Ibom,2023-01-01,48805317522,NA,South South,2023
Akwa Ibom,2023-02-01,24244562047,NA,South South,2023
Akwa Ibom,2023-03-01,24788474936.76142,NA,South South,2023
Akwa Ibom,2023-04-01,24400577968.387463,NA,South South,2023
Akwa Ibom,2023-05-01,28709342615.848,NA,South South,2023
Akwa Ibom,2023-06-01,24277567835.494038,NA,South South,2023
Akwa Ibom,2023-07-01,21963741007.3472,NA,South South,2023
Akwa Ibom,2023-08-01,18740212621.3957,NA,South South,2023
Akwa Ibom,2023-09-01,15463191127.694948,NA,South South,2023
Akwa Ibom,2023-10-01,23820508375.858448,NA,South South,2023
Akwa Ibom,2023-11-01,17861838022.769,NA,South South,2023
Akwa Ibom,2023-12-01,23446154066.176254,NA,South South,2023
Akwa Ibom,2024-01-01,20970729547.509647,6982724759.35,South South,2024
Akwa Ibom,2024-02-01,26560328439.903103,10993591950.73,South South,2024
Akwa Ibom,2024-03-01,41655412272.707306,17620020584.34,South South,2024
Akwa Ibom,2024-04-01,25993885254.876694,11325865574.59,South South,2024
Akwa Ibom,2024-05-01,33312263692.18491,14569787678.31,South South,2024
Akwa Ibom,2024-06-01,30603869114.3441,8516232738.025,South South,2024
Anambra,2007-01-01,1602588699.09,NA,South East,2007
Anambra,2007-02-01,1784183256,NA,South East,2007
Anambra,2007-03-01,3009000880,NA,South East,2007
Anambra,2007-04-01,2205034960.96,NA,South East,2007
Anambra,2007-05-01,2265983891.6,NA,South East,2007
Anambra,2007-06-01,2277261215.09,NA,South East,2007
Anambra,2007-07-01,2867387389.96,NA,South East,2007
Anambra,2007-08-01,2675660402.67,NA,South East,2007
Anambra,2007-09-01,2221691332.73,NA,South East,2007
Anambra,2007-10-01,2338336531.71,NA,South East,2007
Anambra,2007-11-01,2271682853.51,NA,South East,2007
Anambra,2007-12-01,2400741272.3,NA,South East,2007
Anambra,2008-01-01,2172744193.83,NA,South East,2008
Anambra,2008-02-01,2005252012.41,NA,South East,2008
Anambra,2008-03-01,3529449498.2,NA,South East,2008
Anambra,2008-04-01,2975196998.83,NA,South East,2008
Anambra,2008-05-01,4840623163.34,NA,South East,2008
Anambra,2008-06-01,2928534936.66,NA,South East,2008
Anambra,2008-07-01,4754196293.35,NA,South East,2008
Anambra,2008-08-01,2953647005.53,NA,South East,2008
Anambra,2008-09-01,3022591946.84,NA,South East,2008
Anambra,2008-10-01,2860051775.65,NA,South East,2008
Anambra,2008-11-01,2917263030.52,NA,South East,2008
Anambra,2008-12-01,2865363044.1,NA,South East,2008
Anambra,2009-01-01,2908601576.3,NA,South East,2009
Anambra,2009-02-01,2055596100.38,NA,South East,2009
Anambra,2009-03-01,3154466421.23,NA,South East,2009
Anambra,2009-04-01,2970836760.94,NA,South East,2009
Anambra,2009-05-01,2181851761.98,NA,South East,2009
Anambra,2009-06-01,2320295696.69,NA,South East,2009
Anambra,2009-07-01,2315117085.69,NA,South East,2009
Anambra,2009-08-01,4500233546.31,NA,South East,2009
Anambra,2009-09-01,2443103760.89,NA,South East,2009
Anambra,2009-10-01,4295855013.54,NA,South East,2009
Anambra,2009-11-01,2481255725.86,NA,South East,2009
Anambra,2009-12-02,2587891546.97,NA,South East,2009
Anambra,2010-01-01,2593879252.22,NA,South East,2010
Anambra,2010-02-01,4253373406.41,NA,South East,2010
Anambra,2010-03-01,2946403153.95,NA,South East,2010
Anambra,2010-04-01,2128165648.07,NA,South East,2010
Anambra,2010-05-01,4910043165.85,NA,South East,2010
Anambra,2010-06-01,2727647063.47,NA,South East,2010
Anambra,2010-07-01,2885230866.28,NA,South East,2010
Anambra,2010-08-01,4655728076.82,NA,South East,2010
Anambra,2010-09-01,3036149012.94,NA,South East,2010
Anambra,2010-10-01,2882627326.72,NA,South East,2010
Anambra,2010-11-01,3071143167.7,NA,South East,2010
Anambra,2010-12-01,3819457612.93,NA,South East,2010
Anambra,2011-01-01,2912113672.44,NA,South East,2011
Anambra,2011-02-01,2944663420.72,NA,South East,2011
Anambra,2011-03-01,2835592630.59,NA,South East,2011
Anambra,2011-04-01,3000447657.96,NA,South East,2011
Anambra,2011-05-01,3115610879.97,NA,South East,2011
Anambra,2011-06-01,4127615603.72,NA,South East,2011
Anambra,2011-07-01,7269723852.43,NA,South East,2011
Anambra,2011-08-01,4362504974.91,NA,South East,2011
Anambra,2011-09-01,4251312255.01,NA,South East,2011
Anambra,2011-10-01,4955674460.23,NA,South East,2011
Anambra,2011-11-01,6716134200.31,NA,South East,2011
Anambra,2011-12-01,4252644075.15,NA,South East,2011
Anambra,2012-01-01,4802610906.4,NA,South East,2012
Anambra,2012-02-01,4264951000.82,NA,South East,2012
Anambra,2012-03-01,5337165273.49,NA,South East,2012
Anambra,2012-04-01,4334472268.75,NA,South East,2012
Anambra,2012-05-01,3989499164.6,NA,South East,2012
Anambra,2012-06-01,4010473728.4,NA,South East,2012
Anambra,2012-07-01,3822917288.58,NA,South East,2012
Anambra,2012-08-01,4895929327.13,NA,South East,2012
Anambra,2012-09-01,3835580290.02,NA,South East,2012
Anambra,2012-10-01,3716913820.91,NA,South East,2012
Anambra,2012-11-01,4941367694.31,NA,South East,2012
Anambra,2012-12-01,6541223649.47,NA,South East,2012
Anambra,2013-01-01,4912290234.14,NA,South East,2013
Anambra,2013-02-01,4051065757.07,NA,South East,2013
Anambra,2013-03-01,5985635329.86,NA,South East,2013
Anambra,2013-04-01,5011498108.08,NA,South East,2013
Anambra,2013-05-01,5286800645.99,NA,South East,2013
Anambra,2013-06-01,5175697428.8,NA,South East,2013
Anambra,2013-07-01,5490847149.57,NA,South East,2013
Anambra,2013-08-01,4275804518.11,NA,South East,2013
Anambra,2013-09-01,4970194226.34,NA,South East,2013
Anambra,2013-10-01,4300048833.92,NA,South East,2013
Anambra,2013-11-01,4808569319.52,NA,South East,2013
Anambra,2013-12-01,4664570472.85,NA,South East,2013
Anambra,2014-01-01,3956935549.94,NA,South East,2014
Anambra,2014-02-01,4345793000.29,NA,South East,2014
Anambra,2014-03-01,4286994023.93,NA,South East,2014
Anambra,2014-04-01,4260211052.39,NA,South East,2014
Anambra,2014-05-01,4200255736.42,NA,South East,2014
Anambra,2014-06-01,5590480547.57,NA,South East,2014
Anambra,2014-07-01,4964691389.18,NA,South East,2014
Anambra,2014-08-01,4306472901.59,NA,South East,2014
Anambra,2014-09-01,4263257544.87,NA,South East,2014
Anambra,2014-10-01,4268941109.52,NA,South East,2014
Anambra,2014-11-01,3926094975.36,NA,South East,2014
Anambra,2014-12-01,4044848860,NA,South East,2014
Anambra,2015-01-01,3896529440.31,NA,South East,2015
Anambra,2015-02-01,3384283087.1,NA,South East,2015
Anambra,2015-03-01,3716123302.88,NA,South East,2015
Anambra,2015-04-01,2970336843.37,NA,South East,2015
Anambra,2015-05-01,2732543738.57,NA,South East,2015
Anambra,2015-06-01,2816974158.53,NA,South East,2015
Anambra,2015-07-01,6057846140.71,NA,South East,2015
Anambra,2015-08-01,3528162295.41,NA,South East,2015
Anambra,2015-09-01,2861307916.42,NA,South East,2015
Anambra,2015-10-01,2637788157.55,NA,South East,2015
Anambra,2015-11-01,3242722876.96,NA,South East,2015
Anambra,2015-12-01,2540241087.58,NA,South East,2015
Anambra,2016-01-01,2690356311.44,NA,South East,2016
Anambra,2016-02-01,2518002235.24,NA,South East,2016
Anambra,2016-03-01,2313676693.37,NA,South East,2016
Anambra,2016-04-01,2061410835.1,NA,South East,2016
Anambra,2016-05-01,2078478600.56,NA,South East,2016
Anambra,2016-06-01,2116807667.14,NA,South East,2016
Anambra,2016-07-01,3828318933.4,NA,South East,2016
Anambra,2016-08-01,3332951699.1,NA,South East,2016
Anambra,2016-09-01,3439862523.49,NA,South East,2016
Anambra,2016-10-01,2814622372.09,NA,South East,2016
Anambra,2016-11-01,2808691518.3,NA,South East,2016
Anambra,2016-12-01,2690039669.88,NA,South East,2016
Anambra,2017-01-01,2738236622.06,NA,South East,2017
Anambra,2017-02-01,3129726536.91,NA,South East,2017
Anambra,2017-03-01,2829008130.06,NA,South East,2017
Anambra,2017-04-01,3099878740.29,NA,South East,2017
Anambra,2017-05-01,2831063127.21,NA,South East,2017
Anambra,2017-06-01,3235566935.53,NA,South East,2017
Anambra,2017-07-01,4449284520.49,NA,South East,2017
Anambra,2017-08-01,3190071778.9,NA,South East,2017
Anambra,2017-09-01,4333758309.86,NA,South East,2017
Anambra,2017-10-01,3742966220.41,NA,South East,2017
Anambra,2017-11-01,3695363479.89,NA,South East,2017
Anambra,2017-12-01,4063313919.47,NA,South East,2017
Anambra,2018-01-18,4371819357.59,NA,South East,2018
Anambra,2018-02-18,4339800916.2,NA,South East,2018
Anambra,2018-03-18,4378983038.44,NA,South East,2018
Anambra,2018-04-18,4257310410.8,NA,South East,2018
Anambra,2018-05-18,4556651105.51,NA,South East,2018
Anambra,2018-06-18,4518629277.09,NA,South East,2018
Anambra,2018-07-18,4858189060.36,NA,South East,2018
Anambra,2018-08-18,4601743098.86,NA,South East,2018
Anambra,2018-09-01,4820651172.67,NA,South East,2018
Anambra,2018-10-01,4603945010.91,NA,South East,2018
Anambra,2018-11-01,4831885346.28,NA,South East,2018
Anambra,2018-12-01,5110338102.6,NA,South East,2018
Anambra,2019-01-01,4414499932.97,NA,South East,2019
Anambra,2019-02-01,4515913293.52,NA,South East,2019
Anambra,2019-03-01,4226591519.43,NA,South East,2019
Anambra,2019-04-01,4176833643.68,NA,South East,2019
Anambra,2019-05-01,4145654356.19,NA,South East,2019
Anambra,2019-06-01,4683738299.61,NA,South East,2019
Anambra,2019-07-01,5009886274.16,NA,South East,2019
Anambra,2019-08-01,4753528964.04,NA,South East,2019
Anambra,2019-09-01,4622226537.14,NA,South East,2019
Anambra,2019-10-01,4481144496.41,NA,South East,2019
Anambra,2019-11-01,4622709751.14,NA,South East,2019
Anambra,2019-12-01,4241135152.71,NA,South East,2019
Anambra,2020-01-01,4599144726.08,NA,South East,2020
Anambra,2020-02-01,4204103117.39,NA,South East,2020
Anambra,2020-03-01,3531528916.51,NA,South East,2020
Anambra,2020-04-01,4086732868.54,NA,South East,2020
Anambra,2020-05-01,3847297340.43,NA,South East,2020
Anambra,2020-06-01,3707004349.08,NA,South East,2020
Anambra,2020-07-01,4523547759.67,NA,South East,2020
Anambra,2020-08-01,4733987459.03,NA,South East,2020
Anambra,2020-09-01,4887442237.29,NA,South East,2020
Anambra,2020-10-01,4597857310.96,NA,South East,2020
Anambra,2020-11-01,4063007891.92,NA,South East,2020
Anambra,2020-12-01,4134911353.89,NA,South East,2020
Anambra,2021-01-01,4433106071.43,NA,South East,2021
Anambra,2021-02-01,4300928022.66,NA,South East,2021
Anambra,2021-03-01,4069881497,NA,South East,2021
Anambra,2021-04-01,4536384868,NA,South East,2021
Anambra,2021-05-01,4802416655,NA,South East,2021
Anambra,2021-06-01,4792739135,NA,South East,2021
Anambra,2021-07-01,5122105675,NA,South East,2021
Anambra,2021-08-01,5305984480,NA,South East,2021
Anambra,2021-09-01,5064945881.91,NA,South East,2021
Anambra,2021-10-01,5191304930.85,NA,South East,2021
Anambra,2021-11-01,4877570453.24,NA,South East,2021
Anambra,2021-12-01,4845367791.35,NA,South East,2021
Anambra,2022-01-01,5274961137.4,NA,South East,2022
Anambra,2022-02-01,4088251513.07,NA,South East,2022
Anambra,2022-03-01,4490774747.75,NA,South East,2022
Anambra,2022-04-01,5209732081.34,NA,South East,2022
Anambra,2022-05-01,4666719983.73,NA,South East,2022
Anambra,2022-06-01,5531252999.46,NA,South East,2022
Anambra,2022-07-01,6395543482.17,NA,South East,2022
Anambra,2022-08-01,7146214911,NA,South East,2022
Anambra,2022-09-01,5724038969,NA,South East,2022
Anambra,2022-10-01,6705456248,NA,South East,2022
Anambra,2022-11-01,6443117292,NA,South East,2022
Anambra,2022-12-01,8350560984,NA,South East,2022
Anambra,2023-01-01,8753082547,NA,South East,2023
Anambra,2023-02-01,6149710189,NA,South East,2023
Anambra,2023-03-01,4747145839.799749,NA,South East,2023
Anambra,2023-04-01,6266310174.347498,NA,South East,2023
Anambra,2023-05-01,8352101192.938789,NA,South East,2023
Anambra,2023-06-01,8266039713.263229,NA,South East,2023
Anambra,2023-07-01,8441261605.5248995,NA,South East,2023
Anambra,2023-08-01,8655806103.7694,NA,South East,2023
Anambra,2023-09-01,9400194973.4506,NA,South East,2023
Anambra,2023-10-01,7973222087.9904,NA,South East,2023
Anambra,2023-11-01,8144539189.7204,NA,South East,2023
Anambra,2023-12-01,9865929366.7538,NA,South East,2023
Anambra,2024-01-01,10572075434.3779,405948410.38,South East,2024
Anambra,2024-02-01,10032469735.445599,552452805.22,South East,2024
Anambra,2024-03-01,10496052146.7787,965212387.64,South East,2024
Anambra,2024-04-01,10936497578.97843,672458797.23,South East,2024
Anambra,2024-05-01,11733760717.49136,924599985.65,South East,2024
Anambra,2024-06-01,11683155779.2287,609155625.8621,South East,2024
Bauchi,2007-01-01,1501170055.55,NA,North East,2007
Bauchi,2007-02-01,1769390005.23,NA,North East,2007
Bauchi,2007-03-01,3502366172.38,NA,North East,2007
Bauchi,2007-04-01,2356333599.54,NA,North East,2007
Bauchi,2007-05-01,2374105559.21,NA,North East,2007
Bauchi,2007-06-01,2421717824.47,NA,North East,2007
Bauchi,2007-07-01,3066633909.94,NA,North East,2007
Bauchi,2007-08-01,2883707976.81,NA,North East,2007
Bauchi,2007-09-01,2403657198.78,NA,North East,2007
Bauchi,2007-10-01,2489400146.63,NA,North East,2007
Bauchi,2007-11-01,2422813403.07,NA,North East,2007
Bauchi,2007-12-01,2568247123.19,NA,North East,2007
Bauchi,2008-01-01,2258877008.56,NA,North East,2008
Bauchi,2008-02-01,2068330834.01,NA,North East,2008
Bauchi,2008-03-01,3787320833.05,NA,North East,2008
Bauchi,2008-04-01,3328629282.77,NA,North East,2008
Bauchi,2008-05-01,5498632018.52,NA,North East,2008
Bauchi,2008-06-01,3245975916.41,NA,North East,2008
Bauchi,2008-07-01,5518251876.03,NA,North East,2008
